Mass,logT,logg,logR,logtau,logL
0.2,3.9856629227969607,7.00310603,-1.632004219920766,7.943060499267578,-2.3666526647854162
0.2,3.9837884295381385,7.00494007,-1.6329211974471618,7.962141614737677,-2.375984773644004
0.2,3.9818835155326755,7.00679996,-1.6338511303792664,7.981204454793596,-2.385464218550967
0.2,3.9798949026560972,7.00872192,-1.6348121380844414,8.000497850308141,-2.3953406746493586
0.2,3.9778655049696146,7.01065385,-1.6357782454900616,8.019786124817177,-2.4053901263992277
0.2,3.9757365854595546,7.01265783,-1.6367800456176904,8.039538638736577,-2.4159099281983933
0.2,3.973520684668171,7.01470324,-1.637802869004783,8.059413831270572,-2.426818790130942
0.2,3.9712228161024767,7.0167813,-1.6388419671067014,8.079327795706403,-2.4380883774168693
0.2,3.968844229316631,7.01888124,-1.6398917301371794,8.099246129335233,-2.4497026224451908
0.2,3.9663778683885216,7.02101727,-1.6409598763003679,8.119232457864534,-2.4617040105181203
0.2,3.963843012282634,7.02316729,-1.6420347626815475,8.139112730589282,-2.4739934401402763
0.2,3.961229093470189,7.02535409,-1.643128234836509,8.158987847927873,-2.486635911398445
0.2,3.958564943873862,7.02754453,-1.6442233664580892,8.178669380925765,-2.4994829259816598
0.2,3.9558214279917436,7.02976786,-1.6453350596383811,8.198313913738154,-2.5126805824294935
0.2,3.9530305328557476,7.03198546,-1.6464437977773037,8.217707614067294,-2.5260617443600766
0.2,3.950165904862427,7.03421515,-1.6475587010971946,8.237020409757815,-2.5397499842790285
0.2,3.947231997706977,7.03644389,-1.6486731379790907,8.256195123997422,-2.5537143992853593
0.2,3.944225557879681,7.03866677,-1.6497845890871528,8.275251908576276,-2.5679627690193696
0.2,3.9411401658734744,7.04089021,-1.6508963771383887,8.294221453198817,-2.5825278729458376
0.2,3.93798257412886,7.04309851,-1.6520003735130644,8.313038318813119,-2.597366519447271
0.2,3.9347331189492287,7.04531125,-1.6531069026038687,8.331820514341196,-2.612577069240213
0.2,3.9314038856485256,7.04751775,-1.6542100638138812,8.350484876883032,-2.6281005342587047
0.2,3.928005749287058,7.04971336,-1.6553078483165002,8.369015924577194,-2.6438886873290377
0.2,3.9245360539671488,7.05189892,-1.6564007741125635,8.387425778737992,-2.6599530453023843
0.2,3.92100096132387,7.05407193,-1.6574870952698002,8.405686080207806,-2.6762663863587455
0.2,3.917410516282932,7.05622843,-1.6585653332224752,8.42376425954179,-2.692784664993319
0.2,3.913768513910337,7.05836634,-1.6596342804702802,8.441635288407891,-2.7094906041225544
0.2,3.910078900149245,7.06048205,-1.6606921468848168,8.459265045855048,-2.7263647669594704
0.2,3.906357267845997,7.06256738,-1.6617348341334583,8.47662587659108,-2.7433366591372463
0.2,3.902593288186294,7.06462606,-1.662764236589209,8.493747391297772,-2.7604512594491615
0.2,3.8987925907057486,7.06664915,-1.6637756483221324,8.510619262853396,-2.7776771208474957
0.2,3.8949441940918184,7.06865012,-1.6647761500144727,8.527302316738853,-2.7950716442394743
0.2,3.891070900876407,7.07061573,-1.665759010204041,8.543704449751393,-2.812530482948801
0.2,3.8871685526360964,7.07255012,-1.6667261322092957,8.559862834459201,-2.830074247945542
0.2,3.8832433063949727,7.07445469,-1.6676785674440082,8.575769709879829,-2.847679778356203
0.2,3.8793018250828784,7.0763317,-1.6686170875413477,8.591414462880849,-2.8653227253580407
0.2,3.8753512115984226,7.07818105,-1.6695415975999457,8.606786231189474,-2.8829745578460892
0.2,3.871397255919015,7.08000411,-1.6704531728225163,8.621881074470233,-2.9006133695653733
0.2,3.8674459906340686,7.0818008,-1.6713517274747474,8.636694262568087,-2.9182151908857183
0.2,3.8635008248975424,7.08356767,-1.6722351221752068,8.651226535418296,-2.935762711535774
0.2,3.8595575344467643,7.08531157,-1.673107083523909,8.665513637320629,-2.9532797227706578
0.2,3.855629768559619,7.08702077,-1.6739616456444402,8.679513020890386,-2.970699994063442
0.2,3.8517096336252368,7.08869531,-1.6747987022072524,8.693264099624743,-2.9880551161800697
0.2,3.847795054732555,7.09033189,-1.6756172612195668,8.706782623037622,-3.005349975320631
