Mass,logT,logg,logR,logtau,logL
0.25,3.9693421599066614,7.1707432,-1.6673679189020731,8.41445890554832,-2.502662982780146
0.25,3.9659719725862166,7.17248114,-1.6682368413733095,8.427363074024868,-2.5178816782029445
0.25,3.9625314672680596,7.17422021,-1.6691063402972015,8.44034681041756,-2.533382588329592
0.25,3.9590007146813164,7.17596912,-1.6699807952277952,8.453495538858586,-2.5492547218827
0.25,3.9553679235446078,7.17772884,-1.6708605252019466,8.466811291819715,-2.565545397271205
0.25,3.9516437924159273,7.17949528,-1.6717437997836657,8.480274196286741,-2.5822082426637647
0.25,3.9478287403603947,7.18126342,-1.6726279931679169,8.493862878458877,-2.5992367888651007
0.25,3.943914964611288,7.183039,-1.6735157565349885,8.507599670295743,-2.6166674485967873
0.25,3.9399179715114134,7.18481447,-1.6744032736053747,8.521424989545073,-2.634430894683135
0.25,3.9358480532514353,7.18658699,-1.6752896524528238,8.535311086317943,-2.652483096698647
0.25,3.9317106998782942,7.18835417,-1.6761734015489413,8.549230777636417,-2.6707996837433234
0.25,3.927514836890848,7.19011344,-1.6770530172835607,8.563154292335465,-2.689342416816286
0.25,3.9232697231276954,7.19186093,-1.6779266866558789,8.577056137984407,-2.708070341714901
0.25,3.9189761729560777,7.19360175,-1.6787970517647914,8.590938643361133,-2.7269853559261055
0.25,3.9146562546606654,7.19532597,-1.6796593123019428,8.60473189511004,-2.7459892742250984
0.25,3.910309176254888,7.19703592,-1.6805140147236712,8.618444641012228,-2.7650875331031552
0.25,3.9059430947309295,7.19872866,-1.6813605115043915,8.632057942398964,-2.7842445811853835
0.25,3.901563144272326,7.20040419,-1.682198150689602,8.645563244787356,-2.803439937531183
0.25,3.8971752890560185,7.20205924,-1.6830256742475156,8.658946556196005,-2.822646418782245
0.25,3.892784415756777,7.20369155,-1.6838418154052506,8.672198196090148,-2.841842163754918
0.25,3.8883934253576955,7.20529919,-1.6846459029193663,8.68531341159154,-2.8610138271504293
0.25,3.884002889110218,7.20688509,-1.6854387745465498,8.69829997937468,-2.880161809426754
0.25,3.8796291260795295,7.20844178,-1.6862170319780836,8.711115855640694,-2.899213573146464
0.25,3.8752660399653003,7.20997235,-1.6869824157081654,8.723787054292696,-2.9181964896071744
0.25,3.870915994649841,7.21147743,-1.6877348551097884,8.736314576251193,-2.937101742146791
0.25,3.8665833383952273,7.21295543,-1.6884739757893212,8.748692833502048,-2.95591039010067
0.25,3.862266055339967,7.21441052,-1.6892015385357135,8.760936621897638,-2.9746346299960686
0.25,3.8579703080392083,7.21584097,-1.6899165660023632,8.77303469924575,-2.993248018583272
0.25,3.8536931814734214,7.2172501,-1.6906211374667963,8.785001925709638,-3.0117656792460603
0.25,3.8494391439551663,7.21863693,-1.6913145867089203,8.796830116985234,-3.030168701242676
0.25,3.8452103836691043,7.2200031,-1.69199778002135,8.808518517405588,-3.048449842383897
0.25,3.8410121713865037,7.22134711,-1.6926697442963585,8.820056166636974,-3.0665867664285904
0.25,3.8368439133078316,7.22266985,-1.6933310418804455,8.831448195347887,-3.0845825201114776
0.25,3.8327078570320467,7.22397452,-1.6939834737819779,8.842693531982315,-3.1024313619950252
0.25,3.828617218884237,7.22525833,-1.694625453372329,8.85375921552585,-3.120077771213122
0.25,3.8245762572912696,7.22651944,-1.6952560043805633,8.864635655869144,-3.1375027049825714
0.25,3.8205825318467204,7.22776183,-1.6958772449716955,8.87533397259236,-3.154719988596962
0.25,3.8166469205811167,7.22898292,-1.6964875820857623,8.885828174766557,-3.171683456884095
0.25,3.8127727895209897,7.23018708,-1.6970897654532797,8.89611697223672,-3.188384202326434
0.25,3.8089744301261694,7.23137169,-1.6976818927025081,8.906168889692495,-3.20476232381669
0.25,3.8052545113887764,7.23254052,-1.6982664144868602,8.915983181481153,-3.220810770148761
0.25,3.8016251643145087,7.2336941,-1.698843298974717,8.925533308703539,-3.236481840971286
0.25,3.7980971024638293,7.23483097,-1.6994115773146095,8.934795286006219,-3.251730943368417
0.25,3.79467565202137,7.23595614,-1.6999743431741834,8.943762182382827,-3.266541726809832
0.25,3.791372473179061,7.23707001,-1.7005312608836858,8.952408428650568,-3.2808683825699796
0.25,3.7881976673475566,7.2381768,-1.701084502536373,8.960716443558177,-3.2946744015804117
0.25,3.785161317420151,7.23927784,-1.701634995303028,8.968665127227338,-3.307920998923217
0.25,3.7822671958646925,7.24037781,-1.7021852433937943,8.976251047651745,-3.320597262941441
0.25,3.7795219694541293,7.24148183,-1.702737134069297,8.983465437598587,-3.332682234687644
0.25,3.7769300433486603,7.24258202,-1.703287204991361,8.990295511989444,-3.344150060964966
0.25,3.774263855232397,7.24377084,-1.703881534840456,8.997343739304206,-3.3560036098141874
0.25,3.7703665451418447,7.24559206,-1.7047922721079252,9.007705967678573,-3.3734142914546807
0.25,3.764718975038385,7.24831481,-1.7061537182919708,9.022800228677301,-3.3987272281128784
0.25,3.7582623257695755,7.25161603,-1.7078041288721386,9.040160305638281,-3.4278549163156073
0.25,3.752037663346457,7.25514327,-1.7095679678616076,9.057073203053731,-3.4562808798241313
0.25,3.7461181950592253,7.25868659,-1.7113396420016058,9.073284205432044,-3.483502272406843
0.25,3.740301820831338,7.26212068,-1.7130566645532035,9.089267325030493,-3.510201631307864
0.25,3.73442180492039,7.2655456,-1.714768849416313,9.105618829955498,-3.537146867579631
0.25,3.7286385695712645,7.26912936,-1.7165609367705583,9.122421013475398,-3.5638635349928256
0.25,3.7232704293355483,7.27264883,-1.7183206332428862,9.139275375304889,-3.5888554254683696
0.25,3.718255133939979,7.27592733,-1.719959712399553,9.156634850921938,-3.6121951096329834
0.25,3.713369553808494,7.27907209,-1.7215323364185888,9.175251680632176,-3.6348821634399253
0.25,3.7086394626817105,7.28212424,-1.7230582138862243,9.194968102049376,-3.6568546638755013
0.25,3.704158361534887,7.28504456,-1.724518622962265,9.215284010115058,-3.6776994595819072
